"ID","Handle","Title","Tags","Tags Command","Variant Inventory Item ID","Variant ID","Variant Command","Variant Position","Variant SKU","Variant Price","Variant Compare At Price","Variant Inventory Qty","Variant Inventory Adjust","Variant Metafield: custom.contains_pfas [boolean]"
"7874224521465","deviation-tall-boot","Deviation Tall Boot","boots, commercial, waterproof","REPLACE","48919605182713","46836315422969","MERGE","14","60031-355-1140","174.99","","4","0",""
"7876799463673","womens-deck-mate-5-point-sandal","Women's Deck-Mate 5-Point Sandal","sandals, womens","REPLACE","48259865968889","46175381979385","MERGE","1","60041-048-1005","74.99","","1","0",""
"7876799463673","womens-deck-mate-5-point-sandal","Women's Deck-Mate 5-Point Sandal","sandals, womens","REPLACE","48259866001657","46175382012153","MERGE","2","60041-048-1006","74.99","","2","0",""
"7876799463673","womens-deck-mate-5-point-sandal","Women's Deck-Mate 5-Point Sandal","sandals, womens","REPLACE","48259866034425","46175382044921","MERGE","3","60041-048-1007","74.99","","3","0",""
"7876799463673","womens-deck-mate-5-point-sandal","Women's Deck-Mate 5-Point Sandal","sandals, womens","REPLACE","48259866067193","46175382077689","MERGE","4","60041-048-1008","74.99","","3","0",""
"7876799463673","womens-deck-mate-5-point-sandal","Women's Deck-Mate 5-Point Sandal","sandals, womens","REPLACE","48259866099961","46175382110457","MERGE","5","60041-048-1009","74.99","","3","0",""
"7876799463673","womens-deck-mate-5-point-sandal","Women's Deck-Mate 5-Point Sandal","sandals, womens","REPLACE","48259866132729","46175382143225","MERGE","6","60041-048-1010","74.99","","2","0",""
"7876799463673","womens-deck-mate-5-point-sandal","Women's Deck-Mate 5-Point Sandal","sandals, womens","REPLACE","48259866165497","46175382175993","MERGE","7","60041-048-1011","74.99","","1","0",""
"7876799463673","womens-deck-mate-5-point-sandal","Women's Deck-Mate 5-Point Sandal","sandals, womens","REPLACE","45754490618105","43660232130809","MERGE","8","60041-324-1005","51.99","69.99","47","0",""
"7876799463673","womens-deck-mate-5-point-sandal","Women's Deck-Mate 5-Point Sandal","sandals, womens","REPLACE","45754490650873","43660232163577","MERGE","9","60041-324-1006","51.99","69.99","157","0",""
"7876799463673","womens-deck-mate-5-point-sandal","Women's Deck-Mate 5-Point Sandal","sandals, womens","REPLACE","45754490683641","43660232196345","MERGE","10","60041-324-1007","51.99","69.99","142","0",""
"7876799463673","womens-deck-mate-5-point-sandal","Women's Deck-Mate 5-Point Sandal","sandals, womens","REPLACE","45754490716409","43660232229113","MERGE","11","60041-324-1008","51.99","69.99","112","0",""
"7876799463673","womens-deck-mate-5-point-sandal","Women's Deck-Mate 5-Point Sandal","sandals, womens","REPLACE","45754490749177","43660232261881","MERGE","12","60041-324-1009","51.99","69.99","133","0",""
"7876799463673","womens-deck-mate-5-point-sandal","Women's Deck-Mate 5-Point Sandal","sandals, womens","REPLACE","45754490781945","43660232294649","MERGE","13","60041-324-1010","51.99","69.99","46","0",""
"7876799463673","womens-deck-mate-5-point-sandal","Women's Deck-Mate 5-Point Sandal","sandals, womens","REPLACE","45754490814713","43660232327417","MERGE","14","60041-324-1011","51.99","","39","0",""
"7876799463673","womens-deck-mate-5-point-sandal","Women's Deck-Mate 5-Point Sandal","sandals, womens","REPLACE","45754490847481","43660232360185","MERGE","15","60041-618-1005","51.99","69.99","11","0",""
"7876799463673","womens-deck-mate-5-point-sandal","Women's Deck-Mate 5-Point Sandal","sandals, womens","REPLACE","45754490880249","43660232392953","MERGE","16","60041-618-1006","51.99","69.99","43","0",""
"7876799463673","womens-deck-mate-5-point-sandal","Women's Deck-Mate 5-Point Sandal","sandals, womens","REPLACE","45754490913017","43660232425721","MERGE","17","60041-618-1007","51.99","","0","0",""
"7876799463673","womens-deck-mate-5-point-sandal","Women's Deck-Mate 5-Point Sandal","sandals, womens","REPLACE","45754490945785","43660232458489","MERGE","18","60041-618-1008","51.99","69.99","0","0",""
"7876799463673","womens-deck-mate-5-point-sandal","Women's Deck-Mate 5-Point Sandal","sandals, womens","REPLACE","45754490978553","43660232491257","MERGE","19","60041-618-1009","51.99","69.99","0","0",""
"7876799463673","womens-deck-mate-5-point-sandal","Women's Deck-Mate 5-Point Sandal","sandals, womens","REPLACE","45754491011321","43660232524025","MERGE","20","60041-618-1010","51.99","","0","0",""
"7876799463673","womens-deck-mate-5-point-sandal","Women's Deck-Mate 5-Point Sandal","sandals, womens","REPLACE","45754491044089","43660232556793","MERGE","21","60041-618-1011","51.99","","0","0",""
"7876799463673","womens-deck-mate-5-point-sandal","Women's Deck-Mate 5-Point Sandal","sandals, womens","REPLACE","45754491076857","43660232589561","MERGE","22","60041-060-1005","51.99","69.99","14","0",""
"7876799463673","womens-deck-mate-5-point-sandal","Women's Deck-Mate 5-Point Sandal","sandals, womens","REPLACE","45754491109625","43660232622329","MERGE","23","60041-060-1006","51.99","69.99","44","0",""
"7876799463673","womens-deck-mate-5-point-sandal","Women's Deck-Mate 5-Point Sandal","sandals, womens","REPLACE","45754491142393","43660232655097","MERGE","24","60041-060-1007","51.99","69.99","0","0",""
"7876799463673","womens-deck-mate-5-point-sandal","Women's Deck-Mate 5-Point Sandal","sandals, womens","REPLACE","45754491175161","43660232687865","MERGE","25","60041-060-1008","51.99","69.99","34","0",""
"7876799463673","womens-deck-mate-5-point-sandal","Women's Deck-Mate 5-Point Sandal","sandals, womens","REPLACE","45754491207929","43660232720633","MERGE","26","60041-060-1009","51.99","69.99","51","0",""
"7876799463673","womens-deck-mate-5-point-sandal","Women's Deck-Mate 5-Point Sandal","sandals, womens","REPLACE","45754491240697","43660232753401","MERGE","27","60041-060-1010","51.99","69.99","0","0",""
"7876799463673","womens-deck-mate-5-point-sandal","Women's Deck-Mate 5-Point Sandal","sandals, womens","REPLACE","45754491273465","43660232786169","MERGE","28","60041-060-1011","51.99","","0","0",""
"7876589453561","womens-deck-mate-3-point-sandal","Women's Deck-Mate 3-Point Sandal","sandals, womens","REPLACE","48259861283065","46175377293561","MERGE","1","60040-074-1005","69.99","","1","0",""
"7876589453561","womens-deck-mate-3-point-sandal","Women's Deck-Mate 3-Point Sandal","sandals, womens","REPLACE","48259861315833","46175377326329","MERGE","2","60040-074-1006","69.99","","3","0",""
"7876589453561","womens-deck-mate-3-point-sandal","Women's Deck-Mate 3-Point Sandal","sandals, womens","REPLACE","48259861348601","46175377359097","MERGE","3","60040-074-1007","69.99","","0","0",""
"7876589453561","womens-deck-mate-3-point-sandal","Women's Deck-Mate 3-Point Sandal","sandals, womens","REPLACE","48259861381369","46175377391865","MERGE","4","60040-074-1008","69.99","","3","0",""
"7876589453561","womens-deck-mate-3-point-sandal","Women's Deck-Mate 3-Point Sandal","sandals, womens","REPLACE","48259861414137","46175377424633","MERGE","5","60040-074-1009","69.99","","3","0",""
"7876589453561","womens-deck-mate-3-point-sandal","Women's Deck-Mate 3-Point Sandal","sandals, womens","REPLACE","48259861446905","46175377457401","MERGE","6","60040-074-1010","69.99","","2","0",""
"7876589453561","womens-deck-mate-3-point-sandal","Women's Deck-Mate 3-Point Sandal","sandals, womens","REPLACE","48259861479673","46175377490169","MERGE","7","60040-074-1011","69.99","","0","0",""
"7876589453561","womens-deck-mate-3-point-sandal","Women's Deck-Mate 3-Point Sandal","sandals, womens","REPLACE","46521067045113","44424193671417","MERGE","8","60040-612-1005","42.99","64.99","23","0",""
"7876589453561","womens-deck-mate-3-point-sandal","Women's Deck-Mate 3-Point Sandal","sandals, womens","REPLACE","46521067077881","44424193704185","MERGE","9","60040-612-1006","42.99","64.99","75","0",""
"7876589453561","womens-deck-mate-3-point-sandal","Women's Deck-Mate 3-Point Sandal","sandals, womens","REPLACE","46521067110649","44424193736953","MERGE","10","60040-612-1007","42.99","64.99","39","0",""
"7876589453561","womens-deck-mate-3-point-sandal","Women's Deck-Mate 3-Point Sandal","sandals, womens","REPLACE","46521067143417","44424193769721","MERGE","11","60040-612-1008","42.99","64.99","39","0",""
"7876589453561","womens-deck-mate-3-point-sandal","Women's Deck-Mate 3-Point Sandal","sandals, womens","REPLACE","46521067176185","44424193802489","MERGE","12","60040-612-1009","42.99","64.99","36","0",""
"7876589453561","womens-deck-mate-3-point-sandal","Women's Deck-Mate 3-Point Sandal","sandals, womens","REPLACE","46521067208953","44424193835257","MERGE","13","60040-612-1010","42.99","64.99","6","0",""
"7876589453561","womens-deck-mate-3-point-sandal","Women's Deck-Mate 3-Point Sandal","sandals, womens","REPLACE","46521067241721","44424193868025","MERGE","14","60040-612-1011","42.99","64.99","0","0",""
"7876589453561","womens-deck-mate-3-point-sandal","Women's Deck-Mate 3-Point Sandal","sandals, womens","REPLACE","45753243074809","43658983964921","MERGE","15","60040-215-1005","42.99","64.99","53","0",""
"7876589453561","womens-deck-mate-3-point-sandal","Women's Deck-Mate 3-Point Sandal","sandals, womens","REPLACE","45753243107577","43658983997689","MERGE","16","60040-215-1006","42.99","64.99","156","0",""
"7876589453561","womens-deck-mate-3-point-sandal","Women's Deck-Mate 3-Point Sandal","sandals, womens","REPLACE","45753243140345","43658984030457","MERGE","17","60040-215-1007","42.99","64.99","134","0",""
"7876589453561","womens-deck-mate-3-point-sandal","Women's Deck-Mate 3-Point Sandal","sandals, womens","REPLACE","45753243173113","43658984063225","MERGE","18","60040-215-1008","42.99","64.99","222","0",""
"7876589453561","womens-deck-mate-3-point-sandal","Women's Deck-Mate 3-Point Sandal","sandals, womens","REPLACE","45753243205881","43658984095993","MERGE","19","60040-215-1009","42.99","64.99","182","0",""
"7876589453561","womens-deck-mate-3-point-sandal","Women's Deck-Mate 3-Point Sandal","sandals, womens","REPLACE","45753243238649","43658984128761","MERGE","20","60040-215-1010","42.99","64.99","89","0",""
"7876589453561","womens-deck-mate-3-point-sandal","Women's Deck-Mate 3-Point Sandal","sandals, womens","REPLACE","45753243271417","43658984161529","MERGE","21","60040-215-1011","42.99","64.99","8","0",""
"7876589453561","womens-deck-mate-3-point-sandal","Women's Deck-Mate 3-Point Sandal","sandals, womens","REPLACE","45753242845433","43658983735545","MERGE","22","60040-025-1005","49.99","64.99","24","0",""
"7876589453561","womens-deck-mate-3-point-sandal","Women's Deck-Mate 3-Point Sandal","sandals, womens","REPLACE","45753242878201","43658983768313","MERGE","23","60040-025-1006","49.99","64.99","26","0",""
"7876589453561","womens-deck-mate-3-point-sandal","Women's Deck-Mate 3-Point Sandal","sandals, womens","REPLACE","45753242910969","43658983801081","MERGE","24","60040-025-1007","49.99","64.99","0","0",""
"7876589453561","womens-deck-mate-3-point-sandal","Women's Deck-Mate 3-Point Sandal","sandals, womens","REPLACE","45753242943737","43658983833849","MERGE","25","60040-025-1008","49.99","64.99","0","0",""
"7876589453561","womens-deck-mate-3-point-sandal","Women's Deck-Mate 3-Point Sandal","sandals, womens","REPLACE","45753242976505","43658983866617","MERGE","26","60040-025-1009","49.99","64.99","0","0",""
"7876589453561","womens-deck-mate-3-point-sandal","Women's Deck-Mate 3-Point Sandal","sandals, womens","REPLACE","45753243009273","43658983899385","MERGE","27","60040-025-1010","49.99","64.99","0","0",""
"7876589453561","womens-deck-mate-3-point-sandal","Women's Deck-Mate 3-Point Sandal","sandals, womens","REPLACE","45753243042041","43658983932153","MERGE","28","60040-025-1011","49.99","64.99","0","0",""
"7876589453561","womens-deck-mate-3-point-sandal","Women's Deck-Mate 3-Point Sandal","sandals, womens","REPLACE","45753243533561","43658984423673","MERGE","29","60040-428-1005","49.99","64.99","23","0",""
"7876589453561","womens-deck-mate-3-point-sandal","Women's Deck-Mate 3-Point Sandal","sandals, womens","REPLACE","45753243566329","43658984456441","MERGE","30","60040-428-1006","49.99","64.99","27","0",""
"7876589453561","womens-deck-mate-3-point-sandal","Women's Deck-Mate 3-Point Sandal","sandals, womens","REPLACE","45753243599097","43658984489209","MERGE","31","60040-428-1007","49.99","64.99","0","0",""
"7876589453561","womens-deck-mate-3-point-sandal","Women's Deck-Mate 3-Point Sandal","sandals, womens","REPLACE","45753243631865","43658984521977","MERGE","32","60040-428-1008","49.99","64.99","0","0",""
"7876589453561","womens-deck-mate-3-point-sandal","Women's Deck-Mate 3-Point Sandal","sandals, womens","REPLACE","45753243664633","43658984554745","MERGE","33","60040-428-1009","49.99","64.99","0","0",""
"7876589453561","womens-deck-mate-3-point-sandal","Women's Deck-Mate 3-Point Sandal","sandals, womens","REPLACE","45753243697401","43658984587513","MERGE","34","60040-428-1010","49.99","64.99","0","0",""
"7876589453561","womens-deck-mate-3-point-sandal","Women's Deck-Mate 3-Point Sandal","sandals, womens","REPLACE","45753243730169","43658984620281","MERGE","35","60040-428-1011","49.99","64.99","0","0",""
"7876589453561","womens-deck-mate-3-point-sandal","Women's Deck-Mate 3-Point Sandal","sandals, womens","REPLACE","45753243304185","43658984194297","MERGE","36","60040-329-1005","49.99","64.99","6","0",""
"7876589453561","womens-deck-mate-3-point-sandal","Women's Deck-Mate 3-Point Sandal","sandals, womens","REPLACE","45753243336953","43658984227065","MERGE","37","60040-329-1006","49.99","64.99","9","0",""
"7876589453561","womens-deck-mate-3-point-sandal","Women's Deck-Mate 3-Point Sandal","sandals, womens","REPLACE","45753243369721","43658984259833","MERGE","38","60040-329-1007","49.99","64.99","0","0",""
"7876589453561","womens-deck-mate-3-point-sandal","Women's Deck-Mate 3-Point Sandal","sandals, womens","REPLACE","45753243402489","43658984292601","MERGE","39","60040-329-1008","49.99","64.99","0","0",""
"7876589453561","womens-deck-mate-3-point-sandal","Women's Deck-Mate 3-Point Sandal","sandals, womens","REPLACE","45753243435257","43658984325369","MERGE","40","60040-329-1009","49.99","64.99","0","0",""
"7876589453561","womens-deck-mate-3-point-sandal","Women's Deck-Mate 3-Point Sandal","sandals, womens","REPLACE","45753243468025","43658984358137","MERGE","41","60040-329-1010","49.99","64.99","0","0",""
"7876589453561","womens-deck-mate-3-point-sandal","Women's Deck-Mate 3-Point Sandal","sandals, womens","REPLACE","45753243500793","43658984390905","MERGE","42","60040-329-1011","49.99","64.99","0","0",""
"7887220769017","fish-bones-trucker-312","Fish Bones Trucker 312","hats","REPLACE","45789339681017","43694894842105","MERGE","1","50254-016-0001","34.99","","0","0",""
"7870880317689","species-sandal","Species Sandal","footwear, mens, sandals","REPLACE","46521063702777","44424190329081","MERGE","1","60048-350-1008","54.99","","5","0",""
"7870880317689","species-sandal","Species Sandal","footwear, mens, sandals","REPLACE","46521063801081","44424190427385","MERGE","2","60048-350-1009","54.99","","4","0",""
"7870880317689","species-sandal","Species Sandal","footwear, mens, sandals","REPLACE","46521063899385","44424190525689","MERGE","3","60048-350-1010","54.99","","2","0",""
"7870880317689","species-sandal","Species Sandal","footwear, mens, sandals","REPLACE","46521063997689","44424190623993","MERGE","4","60048-350-1011","54.99","","24","0",""
"7870880317689","species-sandal","Species Sandal","footwear, mens, sandals","REPLACE","46521064095993","44424190722297","MERGE","5","60048-350-1012","54.99","","4","0",""
"7870880317689","species-sandal","Species Sandal","footwear, mens, sandals","REPLACE","46521064194297","44424190820601","MERGE","6","60048-350-1013","54.99","","2","0",""
"7870880317689","species-sandal","Species Sandal","footwear, mens, sandals","REPLACE","46521064292601","44424190918905","MERGE","7","60048-350-1014","54.99","","5","0",""
"7870880317689","species-sandal","Species Sandal","footwear, mens, sandals","REPLACE","46521063670009","44424190296313","MERGE","8","60048-227-1008","54.99","","2","0",""
"7870880317689","species-sandal","Species Sandal","footwear, mens, sandals","REPLACE","46521063768313","44424190394617","MERGE","9","60048-227-1009","54.99","","2","0",""
"7870880317689","species-sandal","Species Sandal","footwear, mens, sandals","REPLACE","46521063866617","44424190492921","MERGE","10","60048-227-1010","54.99","","5","0",""
"7870880317689","species-sandal","Species Sandal","footwear, mens, sandals","REPLACE","46521063964921","44424190591225","MERGE","11","60048-227-1011","54.99","","2","0",""
"7870880317689","species-sandal","Species Sandal","footwear, mens, sandals","REPLACE","46521064063225","44424190689529","MERGE","12","60048-227-1012","54.99","","4","0",""
"7870880317689","species-sandal","Species Sandal","footwear, mens, sandals","REPLACE","46521064161529","44424190787833","MERGE","13","60048-227-1013","54.99","","3","0",""
